head,relation,tail
Mestrinho,co_occurs_with,无人机
Mestrinho,co_occurs_with,机翼
NACA0012翼型,co_occurs_with,上机翼
NACA0012翼型,co_occurs_with,下机翼
NACA0012翼型,co_occurs_with,双翼
NACA0012翼型,co_occurs_with,小于
NACA0012翼型,co_occurs_with,机翼弯度
NACA2412翼型,co_occurs_with,15%
NACA2412翼型,co_occurs_with,1m
NACA2412翼型,co_occurs_with,20%
NACA2412翼型,co_occurs_with,上机翼
NACA2412翼型,co_occurs_with,下机翼
NACA2412翼型,co_occurs_with,副翼
NACA2412翼型,co_occurs_with,副翼偏转
NACA2412翼型,co_occurs_with,副翼弦长
NACA2412翼型,co_occurs_with,变体
NACA2412翼型,co_occurs_with,变体过程
NACA2412翼型,co_occurs_with,固定机翼
NACA2412翼型,co_occurs_with,基础
NACA2412翼型,co_occurs_with,平均弦长
NACA2412翼型,co_occurs_with,平直机翼
NACA2412翼型,co_occurs_with,弦长
NACA2412翼型,co_occurs_with,弯度
NACA2412翼型,co_occurs_with,数值计算
NACA2412翼型,co_occurs_with,气动力
NACA2412翼型,co_occurs_with,活动机翼
NACA2412翼型,co_occurs_with,需求
NASA,co_occurs_with,主导
NASA,co_occurs_with,使用
NASA,co_occurs_with,前后
NASA,co_occurs_with,太阳神
NASA,co_occurs_with,布局
NASA,co_occurs_with,连接翼
NASA,co_occurs_with,高空长航时无人机
Prosnak,co_occurs_with,使用
Prosnak,co_occurs_with,势流理论
Prosnak,co_occurs_with,双翼布局
Prosnak,co_occurs_with,气动力
RANS方法,co_occurs_with,SST湍流模型
RANS方法,co_occurs_with,流马赫数
RANS方法,co_occurs_with,雷诺数
RQ-4,co_occurs_with,全球鹰
RQ-4,co_occurs_with,大展弦
RQ-4,co_occurs_with,平直机翼
RQ-4,co_occurs_with,无人机
RQ-4A,co_occurs_with,%变展长能力
RQ-4A,co_occurs_with,1%
RQ-4A,co_occurs_with,20%
RQ-4A,co_occurs_with,20000km
RQ-4A,co_occurs_with,25%
RQ-4A,co_occurs_with,30%
RQ-4A,co_occurs_with,3000m
RQ-4A,co_occurs_with,40米
RQ-4A,co_occurs_with,50%
RQ-4A,co_occurs_with,使用
RQ-4A,co_occurs_with,全球鹰
RQ-4A,co_occurs_with,副翼偏转
RQ-4A,co_occurs_with,升阻比
RQ-4A,co_occurs_with,单-双折叠翼变体飞机
RQ-4A,co_occurs_with,单-双折叠翼变体飞行器
RQ-4A,co_occurs_with,原准机
RQ-4A,co_occurs_with,变体
RQ-4A,co_occurs_with,变化情况
RQ-4A,co_occurs_with,同时
RQ-4A,co_occurs_with,固定机翼
RQ-4A,co_occurs_with,基础
RQ-4A,co_occurs_with,增大
RQ-4A,co_occurs_with,增重
RQ-4A,co_occurs_with,大展弦
RQ-4A,co_occurs_with,巡航翼展
RQ-4A,co_occurs_with,平面形状
RQ-4A,co_occurs_with,应用方向
RQ-4A,co_occurs_with,总体参数
RQ-4A,co_occurs_with,情形
RQ-4A,co_occurs_with,扰动力
RQ-4A,co_occurs_with,扰动力矩
RQ-4A,co_occurs_with,折叠翼
RQ-4A,co_occurs_with,提升
RQ-4A,co_occurs_with,收益
RQ-4A,co_occurs_with,数值计算方法
RQ-4A,co_occurs_with,无人机
RQ-4A,co_occurs_with,最大起飞重量
RQ-4A,co_occurs_with,机翼
RQ-4A,co_occurs_with,机翼面积
RQ-4A,co_occurs_with,气动特性
RQ-4A,co_occurs_with,活动机翼
RQ-4A,co_occurs_with,活动机翼副翼
RQ-4A,co_occurs_with,研究结果
RQ-4A,co_occurs_with,翼展
RQ-4A,co_occurs_with,航程
RQ-4A,co_occurs_with,节中
RQ-4A,co_occurs_with,计算
RQ-4A,co_occurs_with,起降翼展
RQ-4A,co_occurs_with,限制
RQ-4A,co_occurs_with,额外力
RQ-4A,co_occurs_with,飞机
RQ-4A,co_occurs_with,飞机稳定性
RQ-4A,co_occurs_with,飞机飞行
RQ-4A,co_occurs_with,飞行
RQ-4A,co_occurs_with,飞行稳定性
RQ-4A,co_occurs_with,高度
RX-1E电动飞机,co_occurs_with,12吨
RX-1E电动飞机,co_occurs_with,4吨
RX-1E电动飞机,co_occurs_with,MQ-9
RX-1E电动飞机,co_occurs_with,无人机
SST湍流模型,co_occurs_with,0.005秒
SST湍流模型,co_occurs_with,时间
SST湍流模型,co_occurs_with,流马赫数
SST湍流模型,co_occurs_with,雷诺数
U-2,co_occurs_with,以色列
U-2,co_occurs_with,翼展
U-2,co_occurs_with,航母
U-2,co_occurs_with,舰载起降
U-2,co_occurs_with,苍鹭
U-2,co_occurs_with,部署
U-2,co_occurs_with,高空
URANS方法,co_occurs_with,0.005秒
URANS方法,co_occurs_with,SST湍流模型
URANS方法,co_occurs_with,时间
U型槽,co_occurs_with,5mm计算
U型槽,co_occurs_with,主梁
U型槽,co_occurs_with,使用
U型槽,co_occurs_with,厚度
U型槽,co_occurs_with,变体
U型槽,co_occurs_with,增强
U型槽,co_occurs_with,尺寸
U型槽,co_occurs_with,截面
U型槽,co_occurs_with,抗扭性能
U型槽,co_occurs_with,机构
U型槽,co_occurs_with,机翼
U型槽,co_occurs_with,碳纤维
U型槽,co_occurs_with,纤维复合材料
U型槽,co_occurs_with,结构方案
U型槽,co_occurs_with,蒙皮
U型槽,co_occurs_with,连杆长度
U型槽,co_occurs_with,需求
V型尾翼,co_occurs_with,垂尾
V型尾翼,co_occurs_with,平尾
V型尾翼,co_occurs_with,面积
XB-70,co_occurs_with,三角翼
XB-70,co_occurs_with,升力
XB-70,co_occurs_with,机翼
XB-70,co_occurs_with,破坏
XB-70,co_occurs_with,翼尖
XB-70,co_occurs_with,设计
Z型折叠翼,co_occurs_with,作动器
Z型折叠翼,co_occurs_with,充气式伸缩翼
Z型折叠翼,co_occurs_with,变体
Z型折叠翼,co_occurs_with,形式
Z型折叠翼,co_occurs_with,折叠翼
Z型折叠翼,co_occurs_with,桁架伸缩翼
Z型折叠翼,co_occurs_with,硬壳式伸缩翼
Z型折叠翼,co_occurs_with,驱动
Z字形折叠翼,co_occurs_with,使用
Z字形折叠翼,co_occurs_with,变体飞机
Z字形折叠翼,co_occurs_with,变体飞行器
Z字形折叠翼,co_occurs_with,电作动器驱动
一侧,co_occurs_with,300L
一侧,co_occurs_with,偏航扰动力矩
一侧,co_occurs_with,公转
一侧,co_occurs_with,副翼
一侧,co_occurs_with,力矩
一侧,co_occurs_with,动力学特性
一侧,co_occurs_with,单翼构型
一侧,co_occurs_with,单翼状态
一侧,co_occurs_with,双翼构型
一侧,co_occurs_with,双翼状态
一侧,co_occurs_with,双输入双输出控制系统
一侧,co_occurs_with,变体
一侧,co_occurs_with,弦长
一侧,co_occurs_with,改变
一侧,co_occurs_with,机构
一侧,co_occurs_with,机翼
一侧,co_occurs_with,机翼容积
一侧,co_occurs_with,活动机翼
一侧,co_occurs_with,自转
一侧,co_occurs_with,转动惯量
一半,co_occurs_with,原准机
一半,co_occurs_with,变展长变体方案
一半,co_occurs_with,同时
一半,co_occurs_with,固定
一半,co_occurs_with,展长
一半,co_occurs_with,巡航性能
一半,co_occurs_with,巡航翼展
一半,co_occurs_with,收益
一半,co_occurs_with,机翼
一半,co_occurs_with,活动机翼
一半,co_occurs_with,目前
一半,co_occurs_with,碳管
一半,co_occurs_with,翼尖
一半,co_occurs_with,翼展
一半,co_occurs_with,起降
一半,co_occurs_with,起降场地
一半,co_occurs_with,起降翼展
一半,co_occurs_with,飞机
一端,co_occurs_with,偏转
三维展,co_occurs_with,双翼布局
三维展,co_occurs_with,气动特性
三维展,co_occurs_with,研究结果
三维展,co_occurs_with,飞行器总体设计
三角函,co_occurs_with,机翼
三角函,co_occurs_with,活动机翼
三角函,co_occurs_with,考虑
三角函,co_occurs_with,非线性
三角翼,co_occurs_with,机翼
三角翼,co_occurs_with,翼尖
三角翼,co_occurs_with,设计
三角翼,co_occurs_with,铰链
三部分,co_occurs_with,力和力矩
三部分,co_occurs_with,处理
三部分,co_occurs_with,布局
三部分,co_occurs_with,简化
三部分,co_occurs_with,考虑
三部分,co_occurs_with,耦合作用
三部分,co_occurs_with,自由度
三部分,co_occurs_with,飞机
三部分解耦控制,co_occurs_with,变体
三部分解耦控制,co_occurs_with,失效安全性
三部分解耦控制,co_occurs_with,折叠翼
三部分解耦控制,co_occurs_with,控制方案
上下,co_occurs_with,上机翼
上下,co_occurs_with,传递
上下,co_occurs_with,偏转
上下,co_occurs_with,力和力矩
上下,co_occurs_with,升力
上下,co_occurs_with,双翼
上下,co_occurs_with,尾翼
上下,co_occurs_with,布局
上下,co_occurs_with,布置
上下,co_occurs_with,控制
上下,co_occurs_with,机翼
上下,co_occurs_with,机身
上下,co_occurs_with,气动
上下,co_occurs_with,活动机翼
上下,co_occurs_with,设计
上下,co_occurs_with,飞机
上下,co_occurs_with,高度
上下双翼式布局,co_occurs_with,双翼状态
上下双翼式布局,co_occurs_with,研究结论
上下双翼式布局,co_occurs_with,第4
上下双翼式布局,co_occurs_with,第7
上下双翼式布局,co_occurs_with,飞机
上下机翼,co_occurs_with,10%
上下机翼,co_occurs_with,1m
上下机翼,co_occurs_with,NACA2412翼型
上下机翼,co_occurs_with,上下机翼间距
上下机翼,co_occurs_with,中将
上下机翼,co_occurs_with,二维双翼
上下机翼,co_occurs_with,位置
上下机翼,co_occurs_with,位置关系
上下机翼,co_occurs_with,位置参数
上下机翼,co_occurs_with,作用
上下机翼,co_occurs_with,使用
上下机翼,co_occurs_with,几何尺寸
上下机翼,co_occurs_with,前后距离
上下机翼,co_occurs_with,升力
上下机翼,co_occurs_with,升力线斜率
上下机翼,co_occurs_with,升力面
上下机翼,co_occurs_with,单翼构型
上下机翼,co_occurs_with,原理验证机
上下机翼,co_occurs_with,双翼
上下机翼,co_occurs_with,双翼整体
上下机翼,co_occurs_with,双翼气动性能
上下机翼,co_occurs_with,双翼气动特性
上下机翼,co_occurs_with,双翼状态
上下机翼,co_occurs_with,双翼飞机
上下机翼,co_occurs_with,变化情况
上下机翼,co_occurs_with,同时
上下机翼,co_occurs_with,同步失速
上下机翼,co_occurs_with,同步性
上下机翼,co_occurs_with,后掠角
上下机翼,co_occurs_with,固定
上下机翼,co_occurs_with,增大
上下机翼,co_occurs_with,大小
上下机翼,co_occurs_with,失速
上下机翼,co_occurs_with,失速攻角
上下机翼,co_occurs_with,失速速度
上下机翼,co_occurs_with,小于1时
上下机翼,co_occurs_with,小幅度
上下机翼,co_occurs_with,展向流动
上下机翼,co_occurs_with,展弦比
上下机翼,co_occurs_with,布置
上下机翼,co_occurs_with,干扰
上下机翼,co_occurs_with,干扰损失
上下机翼,co_occurs_with,张线
上下机翼,co_occurs_with,弦长
上下机翼,co_occurs_with,弯度
上下机翼,co_occurs_with,当上
上下机翼,co_occurs_with,当上机翼
上下机翼,co_occurs_with,形状
上下机翼,co_occurs_with,性能
上下机翼,co_occurs_with,情形
上下机翼,co_occurs_with,截面
上下机翼,co_occurs_with,损失
上下机翼,co_occurs_with,支柱
上下机翼,co_occurs_with,改变
上下机翼,co_occurs_with,无量纲量
上下机翼,co_occurs_with,最大升力系数
上下机翼,co_occurs_with,机翼
上下机翼,co_occurs_with,机翼展向气动特性
上下机翼,co_occurs_with,机翼面积
上下机翼,co_occurs_with,机身
上下机翼,co_occurs_with,构型
上下机翼,co_occurs_with,桁架式结构
上下机翼,co_occurs_with,梢根比
上下机翼,co_occurs_with,梯形翼
上下机翼,co_occurs_with,气动干扰
上下机翼,co_occurs_with,气动性能
上下机翼,co_occurs_with,气动特性
上下机翼,co_occurs_with,流动
上下机翼,co_occurs_with,流场
上下机翼,co_occurs_with,流场结构
上下机翼,co_occurs_with,理论
上下机翼,co_occurs_with,略小于
上下机翼,co_occurs_with,矩形
上下机翼,co_occurs_with,翼展
上下机翼,co_occurs_with,翼展比
上下机翼,co_occurs_with,考量
上下机翼,co_occurs_with,节中
上下机翼,co_occurs_with,范围
上下机翼,co_occurs_with,计算
上下机翼,co_occurs_with,计算流体力学方法
上下机翼,co_occurs_with,设计
上下机翼,co_occurs_with,设计参数
上下机翼,co_occurs_with,距离
上下机翼,co_occurs_with,近似
上下机翼,co_occurs_with,连杆
上下机翼,co_occurs_with,速度包线
上下机翼,co_occurs_with,长度
上下机翼,co_occurs_with,间距
上下机翼,co_occurs_with,阻力特性
上下机翼,co_occurs_with,限制
上下机翼,co_occurs_with,零升攻角
上下机翼,co_occurs_with,雷诺数
上下机翼,co_occurs_with,面积
上下机翼,co_occurs_with,飞机
上下机翼,co_occurs_with,高度
上下机翼几何中心,co_occurs_with,上下间距
上下机翼几何中心,co_occurs_with,前后间距
上下机翼几何中心,co_occurs_with,平均弦长
上下机翼弯度,co_occurs_with,二维双翼
上下机翼弯度,co_occurs_with,双翼
上下机翼弯度,co_occurs_with,变化规律
上下机翼弯度,co_occurs_with,同时
上下机翼弯度,co_occurs_with,情形
上下机翼弯度,co_occurs_with,气动特性
上下机翼弯度,co_occurs_with,空气动力学特性
上下机翼间距,co_occurs_with,1倍
上下机翼间距,co_occurs_with,4.5m
上下机翼间距,co_occurs_with,上下机翼
上下机翼间距,co_occurs_with,上下间距
上下机翼间距,co_occurs_with,上机翼
上下机翼间距,co_occurs_with,几何关系
上下机翼间距,co_occurs_with,前后
上下机翼间距,co_occurs_with,前后间距
上下机翼间距,co_occurs_with,双翼
上下机翼间距,co_occurs_with,双翼布局
上下机翼间距,co_occurs_with,变体
上下机翼间距,co_occurs_with,固定
上下机翼间距,co_occurs_with,固定机翼
上下机翼间距,co_occurs_with,失速攻角
上下机翼间距,co_occurs_with,奥斯瓦尔德因子
上下机翼间距,co_occurs_with,平均弦长
上下机翼间距,co_occurs_with,平均气动弦长
上下机翼间距,co_occurs_with,平衡气动
上下机翼间距,co_occurs_with,弦长
上下机翼间距,co_occurs_with,当上
上下机翼间距,co_occurs_with,性能
上下机翼间距,co_occurs_with,最大升力系数
上下机翼间距,co_occurs_with,机翼
上下机翼间距,co_occurs_with,机翼外露部分
上下机翼间距,co_occurs_with,机身
上下机翼间距,co_occurs_with,构型
上下机翼间距,co_occurs_with,气动性能
上下机翼间距,co_occurs_with,设计要求
上下机翼间距,co_occurs_with,连杆
上下机翼间距,co_occurs_with,连杆长度
上下机翼间距,co_occurs_with,重心
上下机翼间距,co_occurs_with,长度
上下机翼间距,co_occurs_with,飞机
上下机翼间距,co_occurs_with,高度
上下翼,co_occurs_with,双翼
上下翼,co_occurs_with,展长
上下翼,co_occurs_with,弦长
上下翼,co_occurs_with,矩形
上下翼,co_occurs_with,间距
上下翼弦长,co_occurs_with,双翼
上下翼间距,co_occurs_with,0.3m
上下翼间距,co_occurs_with,1倍
上下翼间距,co_occurs_with,上反角
上下翼间距,co_occurs_with,上机翼
上下翼间距,co_occurs_with,升力
上下翼间距,co_occurs_with,单翼状态
上下翼间距,co_occurs_with,固定机翼
上下翼间距,co_occurs_with,增大
上下翼间距,co_occurs_with,奥斯瓦尔德因子
上下翼间距,co_occurs_with,安装
上下翼间距,co_occurs_with,展长
上下翼间距,co_occurs_with,平均弦长
上下翼间距,co_occurs_with,平方
上下翼间距,co_occurs_with,弦长
上下翼间距,co_occurs_with,损失
上下翼间距,co_occurs_with,机翼
上下翼间距,co_occurs_with,机翼外露部分
上下翼间距,co_occurs_with,梢根比
上下翼间距,co_occurs_with,气动效率
上下翼间距,co_occurs_with,活动机翼
上下翼间距,co_occurs_with,考虑
上下翼间距,co_occurs_with,重心
上下翼间距1倍,co_occurs_with,上机翼
上下翼间距1倍,co_occurs_with,下机翼
上下翼间距1倍,co_occurs_with,升力线斜率
上下翼间距1倍,co_occurs_with,幅度
上下翼间距1倍,co_occurs_with,弦长
上下间距,co_occurs_with,1倍
上下间距,co_occurs_with,1时
上下间距,co_occurs_with,上机翼
上下间距,co_occurs_with,下机翼
上下间距,co_occurs_with,位置关系
上下间距,co_occurs_with,前后间距
上下间距,co_occurs_with,双翼
上下间距,co_occurs_with,平均弦长
上下间距,co_occurs_with,平衡
上下间距,co_occurs_with,弦长
上下间距,co_occurs_with,最大升力系数
上下间距,co_occurs_with,机翼
上下间距,co_occurs_with,机翼前缘
上下间距,co_occurs_with,机翼弦长
上下间距,co_occurs_with,构型
上下间距,co_occurs_with,设计需求
上世纪50年代,co_occurs_with,发展
上世纪50年代,co_occurs_with,布局
上世纪50年代,co_occurs_with,未来
上世纪50年代,co_occurs_with,近年来
上世纪二三十年代,co_occurs_with,早期
上世纪二三十年代,co_occurs_with,普朗特
上世纪二三十年代,co_occurs_with,芒克
上世纪二三十年代,co_occurs_with,薄翼理论
上偏,co_occurs_with,15度
上偏,co_occurs_with,5度
上偏,co_occurs_with,8度
上偏,co_occurs_with,下偏
上偏,co_occurs_with,位置
上偏,co_occurs_with,公转
上偏,co_occurs_with,升力
上偏,co_occurs_with,卸载
上偏,co_occurs_with,固定
上偏,co_occurs_with,基础
上偏,co_occurs_with,控制
上偏,co_occurs_with,机翼
上偏,co_occurs_with,机翼升力
上偏,co_occurs_with,活动机翼
上偏,co_occurs_with,略小于
上偏,co_occurs_with,角度
上偏,co_occurs_with,运动
上偏,co_occurs_with,重力
上偏,co_occurs_with,限制
上偏,co_occurs_with,驱动机翼
上反角,co_occurs_with,价于
上反角,co_occurs_with,升力
上反角,co_occurs_with,升阻
上反角,co_occurs_with,单-双折叠翼变体飞行器
上反角,co_occurs_with,单翼构型
上反角,co_occurs_with,双翼
上反角,co_occurs_with,双翼几何
上反角,co_occurs_with,双翼构型
上反角,co_occurs_with,大展弦
上反角,co_occurs_with,平直机翼
上反角,co_occurs_with,方案
上反角,co_occurs_with,最大升力系数
上反角,co_occurs_with,气动性能
上反角,co_occurs_with,计算
上反角,co_occurs_with,设计
上反角,co_occurs_with,近似
上反角,co_occurs_with,阻力特性
上反角,co_occurs_with,飞机
上文,co_occurs_with,20%
上文,co_occurs_with,上下机翼
上文,co_occurs_with,位置
上文,co_occurs_with,全机
上文,co_occurs_with,几何外形设计
上文,co_occurs_with,分析结果
上文,co_occurs_with,副翼面积
上文,co_occurs_with,单-双折叠翼变体飞行器
上文,co_occurs_with,双翼
上文,co_occurs_with,变体
上文,co_occurs_with,固定机翼
上文,co_occurs_with,折叠翼
上文,co_occurs_with,梢根比
上文,co_occurs_with,活动机翼
上文,co_occurs_with,设计约束
上文,co_occurs_with,连杆
上方,co_occurs_with,1倍
上方,co_occurs_with,上下双翼式布局
上方,co_occurs_with,上下机翼
上方,co_occurs_with,上下机翼间距
上方,co_occurs_with,上机翼
上方,co_occurs_with,下机翼
上方,co_occurs_with,两侧
上方,co_occurs_with,位置
上方,co_occurs_with,前后间距
上方,co_occurs_with,升力系数损失
上方,co_occurs_with,原因
上方,co_occurs_with,双翼
上方,co_occurs_with,双翼整体
上方,co_occurs_with,同步性
上方,co_occurs_with,后方
上方,co_occurs_with,失速
上方,co_occurs_with,安装
上方,co_occurs_with,平均弦长
上方,co_occurs_with,弯度
上方,co_occurs_with,攻角
上方,co_occurs_with,机构
上方,co_occurs_with,机翼
上方,co_occurs_with,来流攻角
上方,co_occurs_with,流场
上方,co_occurs_with,进气道
上方,co_occurs_with,零升攻角
上方,co_occurs_with,飞机
上机翼,co_occurs_with,0.7m
上机翼,co_occurs_with,1.4m
上机翼,co_occurs_with,1m
上机翼,co_occurs_with,1倍
上机翼,co_occurs_with,25%
上机翼,co_occurs_with,NACA0012翼型
上机翼,co_occurs_with,NACA2412翼型
上机翼,co_occurs_with,上下机翼
上机翼,co_occurs_with,上下间距
上机翼,co_occurs_with,上反角
上机翼,co_occurs_with,上方
上机翼,co_occurs_with,上翼
上机翼,co_occurs_with,下偏
上机翼,co_occurs_with,下机翼
